uid,username,followers,post,comments,created at,hasZhuYilong
5637730644,哥哥家的小白菜,116,#朱一龙[超话]##重启之极海听雷##朱一龙重启之极海听雷##朱一龙吴邪# 看到皮俑姐姐抓住吴邪那一段满脑子都是巍巍的“我找了你一万年”，再自动脑补《神话》BGM。皮俑姐姐不愧大女主！！！ http://t.cn/A6yBkwfL ​,1,19分钟前,是
7248033818,诶哟我的怦然心duang,106,#朱一龙重启之极海听雷# 🍰#朱一龙吴邪# 🍰#重启之极海听雷#  朱一龙   每次看日出，一边很感动，一边又想要抓紧时间，不能让光阴溜走。我想这应该是巧合吧?感谢我们有运气可以一 同分享眼前看到的一切。一起牵手，别让日出消失。  @朱一龙 ​,0,20分钟前,是
2959790362,Hyuk_居_魚兒,320,我在#微博剧集榜#追剧打卡，我今天也有追重启之极海听雷哦，今天你追剧了吗？ 看得过癮～喜欢[親親]@朱一龙 🍊#朱一龙重启之极海听雷# 🍊#朱一龙吴邪#🍊#重启之极海听雷# http://t.cn/AiNwcjed ​,0,21分钟前,是
2617307093,雨晨之谷,140,#朱一龙重启之极海听雷#  ⚡ #朱一龙吴邪#  ⚡ #重启#  ⚡ #往下跳别名吴邪遗书#   ⚡ #铁三角默契#   有关原著对于吴邪外貌的描写  「好看！」 （盗八中胖子说的）  朱一龙‖吴邪  @朱一龙 ​,1,21分钟前,是
2817344280,奶香小甜橘,906,#朱一龙重启之极海听雷# 🌟 #朱一龙往下跳mv# [音乐] #往下跳别名吴邪遗书# 🌟 #重启官宣加更#   孤注一掷只为寻找真相， 波云诡谲的探秘之路充满坎坷与危险。  和朱一龙饰演的吴邪一起进入重启新征程，终不肯妥协，永不甘命运！ ​​​  #朱一龙吴邪#  朱一龙重启之极海听雷@朱一龙 ​,0,22分钟前,是
6776859216,看偶介个喵喵拳,177,#朱一龙重启之极海听雷# 🍰#朱一龙吴邪# 🍰#重启之极海听雷#  朱一龙    是啊，看看这座城市所发生的事，在日光下面，我们阅读风景，同样也阅读生活。  @朱一龙 ​,0,22分钟前,是
1902738807,墨瞳电影,41987,▷ #重启之极海听雷# | 构图与光影 ​​​​,2,22分钟前,否
6179737802,圆圈太楠了,2993,#朱一龙吴邪# 🎱#朱一龙重启之极海听雷# 🎱#重启创作大赛# 🎱#重启之极海听雷#  第一集叼着戒烟棒打台球，长发胡茬睡衣睡袍趿着拖鞋的吴邪我真的好爱[抓狂] 朱一龙@朱一龙 ​,292,2小时前,是
5821809841,朱·墨桜,125616,#朱一龙[超话]#🤓 #朱一龙吴邪#🍊 #朱一龙重启之极海听雷#   “南京鼓楼东，北极阁气象博物馆221号储物柜，新年快乐。”  朱一龙 吴邪@朱一龙 ​ http://t.cn/A6y0Isbo ​,0,22分钟前,是
1721030997,网易云音乐,15410719,#独家#《#重启之极海听雷#》原声配乐专辑震撼上线！[话筒]配乐专辑由音乐制作人@作曲黄超 倾力打造，融汇不同曲风，悠扬舒缓的钢琴曲带你领略铁三角的深情厚谊！结合跌宕起伏的情节带来极强的感官刺激，巧妙设计带大家深入探索之旅。情义相伴无畏闯雷海，冒险奇景等你来探[拳头]&gt;&gt;http://t.cn/A6yBmX44 ​,192,2小时前,否
5438564591,xiajiao,603,#朱一龙重启之极海听雷# [羞嗒嗒]#朱一龙吴邪# [羞嗒嗒]#重启之极海听雷# [羞嗒嗒]#重启#   山雨欲来风波不停，身处迷局旋涡中心， 他们将要面对什么？冒险故事正在继续哟！ 期待朱一龙吴邪！@朱一龙 ​,3,22分钟前,是
2959790362,Hyuk_居_魚兒,320,#朱一龙[超话]#  🍊继续重温～～～ Day462:写邪Part8🍊 拢龙宝贝早安～耶～今天也可以看写邪，晚一点去收哥哥的礼物🎁 2020新的一年，希望哥哥能身体健康、平平安安、能在自己热爱的事业上恣意奔跑、顺利圆梦！我也是！《朱一龙先生🍊🐲的包子尾巴》 @朱一龙 🍊#朱一龙重启之极海听雷# ? ​,0,23分钟前,是
1897410357,中影小水,1964160,#重启之极海听雷# 想知道吴邪带回来的手办后来是怎么处理的……我看花絮还有吴邪扛着女皮俑姐姐在街上跑的画面呢[允悲]  朱一龙/吴邪  http://t.cn/A6yBcdry ​​​,37,1小时前,是
1504803347,蓝调月亮银色光,1189,#朱一龙重启之极海听雷# ⚡️ #朱一龙吴邪# ⚡️ #重启之极海听雷# ⚡️ #羡慕女皮俑# ⚡️ #朱一龙2020爱你不停# ⚡️ #朱一龙2020并肩前行#  ⚡朱一龙️⚡吴邪️⚡️ 吴邪大战皮俑这段cp感太强了， 看出吴小🐶的渣苏感！！ 最后的抬眼谁看谁晕！！！！！！ 吴小🐶成功牵手皮俑小姐姐， 跨越千年 ​,3,1小时前,是
3263106362,可可西里不是你,545,#朱一龙吴邪# 🍊#朱一龙重启之极海听雷# 🍊#朱一龙演技# 🍊#重启之极海听雷#  我正在爱奇艺看《重启》花絮：铁三角之塑料情谊，快来一起看！ 朱一龙吴邪@朱一龙   http://t.cn/A6y0EBvE ​​​ ​ ​​​,1,24分钟前,是
2617307093,雨晨之谷,140,#朱一龙重启之极海听雷#  ⚡ #朱一龙吴邪#  ⚡ #重启#  ⚡ #重启#   有关原著对于吴邪的外貌描写  眼睫毛长（《沙海》中黑眼镜的话）  朱一龙‖吴邪 @朱一龙 ​,1,24分钟前,是
6707247661,榴莲忘返山竹我在,129,#朱一龙重启之极海听雷# 🍰#朱一龙吴邪# 🍰#重启之极海听雷#  朱一龙    La Perouse海湾在悉尼东南面，美得苍凉。澳大利亚人把监狱就放在一个如此美丽的地方，这让人有些意外。  @朱一龙 ​,0,25分钟前,是
7105560970,亲爱的老巫婆,128,#朱一龙重启之极海听雷# ☘️#朱一龙吴邪# ☘️#重启之极海听雷#  就让我笨拙地喜欢你，从须臾到不朽，从一叶到知秋，然后，骑一匹白马，到人海里安家。重启朱一龙吴邪@朱一龙 ​,3,25分钟前,是
2013594114,芥末芥末多多,396,#朱一龙重启之极海听雷# 🌟#朱一龙吴邪# 🌟#朱一龙2020爱你不停# 🌟#朱一龙2020并肩前行#  人生本来就是一条不断追寻和解谜的旅途，前路未知重重，冒险初启，终成大器。期待朱一龙重启吴邪@朱一龙 ​,1,26分钟前,是
1628018532,慧亚,880,我真的太喜欢吴邪了！ http://t.cn/A6yBDSHT ​,0,26分钟前,否
2092891987,夏里的朱先生丶,2597,#朱一龙吴邪# ⚡#朱一龙重启之极海听雷#    改一下～算个正式粮～ ​,16,2小时前,是
2451332982,不是LOLI是HULI_朕的居崽略萌,284,#重启之极海听雷#  不记得之前哪个博主分析的重启邪的自毁倾向很严重，昨天看他被围攻的时候没有等胖子和小哥救援，反而想和这些皮俑一起炸死在这里，当时觉得很奇怪，现在想想可能就是这种自毁倾向在控制他用极端手段解决问题。 ​,0,27分钟前,否
6470130247,吸甜橘的吸吸_,96327,"#重启创作大赛#[赞]#朱一龙重启之极海听雷#   吴邪个人向/极度舒适/踩点 | Lock Me Up  一分钟时间走进小三爷的极致踩点世界 Chain me to your heart's desire Lock me in and hold this moment, never get enough  封面：@Cat·Million  带上朱一龙@朱一龙 好看的小尾巴#fanstube#   ​",603,18小时前,是
2451332982,不是LOLI是HULI_朕的居崽略萌,284,#重启之极海听雷#  不记得之前哪个博主分析的重启邪的自毁倾向很严重，昨天看他被围攻的时候没有等胖子和小哥救援，反而想和这些皮俑一起炸死在这里，当时觉得很奇怪，现在想想可能就是这种自毁倾向在控制他用极端手段解决问题。 ​,0,27分钟前,否
6470130247,吸甜橘的吸吸_,96327,"#重启创作大赛#[赞]#朱一龙重启之极海听雷#   吴邪个人向/极度舒适/踩点 | Lock Me Up  一分钟时间走进小三爷的极致踩点世界 Chain me to your heart's desire Lock me in and hold this moment, never get enough  封面：@Cat·Million  带上朱一龙@朱一龙 好看的小尾巴#fanstube#   ​",603,18小时前,是
5462464035,泠不丁儿,328,#朱一龙吴邪# 🐲#朱一龙重启之极海听雷# 🐲#剧版重启吴邪# 🐲#重启之极海听雷# 🐲[微笑] ​​​雷起语未歇，万物惊声怯。谜团待解，冒险集结，加载完毕，静待朱一龙重启。 ​ @朱一龙 #朱一龙[超话]# ​​​,1,27分钟前,是
2309534842,漓小汐汐,189,#朱一龙重启之极海听雷##朱一龙吴邪# 自己的孩子自己疼，指望别人都是借口，朱一龙重启大男主剧，专注自家，独美真香[心][心][心] ​,0,28分钟前,是
5642542340,朱一龙家的聿小怀,1529,#朱一龙重启之极海听雷# ♈ #重启之极海听雷# 5⃣ #朱一龙吴邪#   一会见，来爱奇艺优酷看新的吴邪呀  @朱一龙 @朱一龙 @朱一龙 朱一龙重启之极海听雷 http://t.cn/A6yWpvOM ​,0,28分钟前,是
5462464035,泠不丁儿,328,#朱一龙代言膳魔师# 🐲#膳魔师品牌代言人朱一龙# 🐲#朱一龙吴邪# 🐲#朱一龙重启之极海听雷# 🐲挥拍打球的龙，抱着布朗开怀大笑的龙，倚靠布朗沉睡的龙，目不转睛注视肩头莎莉的龙，搞怪摇晃摇摇杯的龙……每一个膳魔师品牌代言人朱一龙#朱一龙[超话]# 都那么的童心满满~[笑cry] ​,2,28分钟前,是
1803426057,饮水机左护法,1186,#朱一龙吴邪##朱一龙重启之极海听雷##朱一龙人间雨刷器# 看看朱一龙的眼睫毛是什么样的人间雨刷器，又长又密，雨顺着朱一龙吴邪的睫毛直接流成了一条，太会长了[好喜欢]@朱一龙 ​,4,28分钟前,是
5485977166,Sweet苏璃儿,1339,#朱一龙[超话]##朱一龙重启之极海听雷# 🌸#朱一龙吴邪# 🌸#重启之极海听雷# 🌸#朱一龙2020爱你不停#   🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸『朱一龙』L5  你和夏天一起靠近   海盐味的冰淇淋都不及你动心@朱一龙 ​,0,28分钟前,是
1237869662,南派三叔,12494716,#重启之极海听雷[超话]# 我又出来玩梗了。这是第三个梗，希望大家喜欢。#吴邪善良#  #吴邪大战皮俑# ​,10564,14小时前,否
5462464035,泠不丁儿,328,#朱一龙吴邪# [可爱]#朱一龙重启之极海听雷# [可爱]#重启之极海听雷# [可爱]也借此朱一龙亲手拍摄的视频祝重启一鸣惊人！@朱一龙  http://t.cn/A6y5Q2mf ​​​#朱一龙[超话]# ​​​,0,28分钟前,是
5462464035,泠不丁儿,328,#味全朱一龙# 🐲#朱一龙吴邪# 🐲#朱一龙重启之极海听雷# 🐲这瓶#真实自然的味道#，只为与你分享。跟朱一龙@朱一龙 一起感受自然与真实。 http://t.cn/A6yxSrDN ​​​#朱一龙[超话]# ​​​,1,29分钟前,是
1217478445,青竹linn,339,#朱一龙唱红日##朱一龙重启之极海听雷# 太可了太可了，虽然两只可爱的小脚丫视频被剪了，不耽误可爱。 http://t.cn/A6yBDbez ​,0,29分钟前,是
2276626213,吾家有子超调皮,436,"#朱一龙吴邪# 🌈 #重启之极海听雷# 🌈 #朱一龙重启之极海听雷# 【朱一龙】愿我们踏过荆棘，还可以热情洋溢。 May we step through the thorns, but also enthusiastic.@朱一龙 ​",0,30分钟前,是
6617184114,居二龙的小尾巴,307,#朱一龙吴邪# 🎬#朱一龙重启之极海听雷# 『朱一龙』但愿你的眼睛，只看得到笑容。但愿你的每一个梦，不会一场空。@朱一龙 ​,0,30分钟前,是
2249697705,A宠L,43,#朱一龙重启之极海听雷# [好爱哦]#朱一龙吴邪# [好爱哦]#重启之极海听雷# [好爱哦]#朱一龙往下跳mv# 「所有人都为我费劲心力，我却只希望你们过得好」朱一龙饰演的吴邪是怎样一个人呢？关注重启之极海听雷吧@朱一龙 http://t.cn/A6yBDLZl ​,0,30分钟前,是
1930860997,雪鹅宝贝的肥天使CC,1209,#吴邪大战皮俑# 🍊#朱一龙吴邪# 🍊#朱一龙重启之极海听雷# 🍊#往下跳别名吴邪遗书# 🍊#朱一龙细节# 🍊#无价之邪#    ——朱一龙⋆ [棒棒糖] 𝓏𝒽𝓊𝓎𝒾𝓁♡𝓃𝑔 [棒棒糖] ⋆——  朱一龙||吴邪 二叔这段回忆一听就是瞎掰 江湖老妖精 想骗你侄子 哼💢💢 我等着看二叔的戏 ​ http://mapi/731699c5ly1gh0qz9wzd8j208w050wew,1,30分钟前,是
1890892441,风庄主,549,[给你小心心][给你小心心]『如何评价朱一龙在《重启之极海听雷》中饰演的吴邪？ - 尘宴 的回答 - 知乎』http://t.cn/A6y8TgW5 ​,0,31分钟前,是
1591169702,芒果新娱,2413509,朱一龙剧播出以来连续7天唯一破9登顶电视剧艺人新媒体指数top1  《重启之极海听雷》播放量连续七天第一。热度口碑爆棚，把演员朱一龙优秀打在公屏上#朱一龙重启之极海听雷##朱一龙吴邪#  [good]@朱一龙 ​,101,昨天 09:37,是
6065564676,静待叛逆者林楠笙,120,#朱一龙重启之极海听雷# 🍒#朱一龙吴邪#希望你快乐，希望你幸福，希望能有更多的人陪着你，能做自己想做，坚持自己想坚持，少点烦恼，少点顾虑。朱一龙@朱一龙 ​,0,31分钟前,是
6049304407,理娱打挺疼,5815468,#理娱打挺疼# 盗墓剧又双叒叕上线了！这次，向我们走来的是朱一龙主演的《重启之极海听雷》。在“IP＋流量”约等于被骂预定的今天，《重启》却收获了一水儿的好评。来，今天的挺疼演技大赏就带你专赏朱一龙，不被流量标签拖累的好演技究竟是怎样炼成的？ http://t.cn/A6yBc4vD ​,3328,11小时前,是
7079066440,月半橘橘灰,2538,#朱一龙吴邪# 🌸#朱一龙重启之极海听雷# 🌸#朱一龙盗墓笔记重启# 🌸#朱一龙2020爱你不停# 🌸#朱一龙2020并肩前行#  变化的不是自己，而是旁人的眼光。——吴邪@朱一龙  http://t.cn/A6y1HjqW ​,0,31分钟前,是
6065564676,静待叛逆者林楠笙,120,#朱一龙重启之极海听雷# 🍒#朱一龙吴邪#愿我的祝福像风铃，带给你叮叮铛铛的快乐！如果你在梦中也会高兴地笑起来，那是我吩咐过月亮，某年某月的某一夜，给你捎去我的祝福：开心、快乐！朱一龙@朱一龙 ​,0,32分钟前,是
1638748360,Hawaii的夏天,601,#羡慕女皮俑##朱一龙吴邪#   小三爷淌水路，女皮俑跟着；小三爷怕她泡着难受，把她立了起来；胖子不知道是女的，不小心冒犯了女皮俑，小三爷维护她；小三爷不认路走岔了，女皮俑指路；小三爷找到了出口，带着她离开了；小三爷跟女皮俑告别；小三爷被皮俑群殴想要同归于尽，女皮俑制止了他；小哥来救小 ​,4,42分钟前,是
6065564676,静待叛逆者林楠笙,120,#朱一龙重启之极海听雷# 🍒#朱一龙吴邪# 愿你如风般自由，如星般璀璨，如诗般绮丽，如梦般辽远，如歌般悠扬，如画般绚烂，不忘初心，勇敢飞翔。朱一龙@朱一龙 ​,0,32分钟前,是
5941248783,想要一条小龙呐,509,#朱一龙重启之极海听雷# 🌟#重启之极海听雷# 🌟#朱一龙吴邪# 诠释不同角色，演绎百变人生，期待朱一龙新剧，期待《重启之极海听雷》@朱一龙  重启之极海听雷 #朱一龙2020爱你不停# [太阳]#朱一龙2020并肩前行# [太阳] ​,0,32分钟前,是
1638748360,Hawaii的夏天,601,#铁三角大战皮俑##朱一龙吴邪#   心都被他们揪起来了[跪了][跪了]太恐怖了@朱一龙  #重启之极海听雷##朱一龙重启之极海听雷#   http://t.cn/A6yBQVAD ​,0,33分钟前,是
2249697705,A宠L,43,#朱一龙重启之极海听雷# [好爱哦]#朱一龙吴邪# [好爱哦]#重启之极海听雷# 抽丝剥茧觅迷踪，有勇有谋破困境。人间罕遇的奇事怪物，精心筹谋的弥天骗局。且看@朱一龙 带领我们走进重启世界，来一遭幻异之程！ ​,0,33分钟前,是
6653328989,守护写邪的后背,66,#吴邪大战皮俑# [酷]#朱一龙吴邪# [失望]#朱一龙重启之极海听雷#  卧槽，朱一龙这一摔是摔到腰了吧！ 隔着屏幕都感觉疼，真心疼.  朱一龙你太棒了@朱一龙   （朱一龙重启之极海听雷吴邪） http://t.cn/A6yBeeQ5 ​,0,33分钟前,是
2249697705,A宠L,43,#朱一龙重启之极海听雷# [好爱哦]#朱一龙吴邪# [好爱哦]#重启之极海听雷# 十年尘埃落定，惊雷再掀波澜。看铁三角再度大显身手，看小三爷再涉诡谲艰险。故事有跌宕，重启看新篇。@朱一龙 ​,0,33分钟前,是
1623996984,WaNgRuIsI啊哈,278,#重启之极海听雷#  吴邪小哥胖子感情太好了[泪]胖子好感动[泪]小哥好感动[泪]无邪好感动[泪]     黑瞎子跟哑女戏份有点多，有点生气[微笑] ​,0,33分钟前,否
1623996984,WaNgRuIsI啊哈,278,#重启之极海听雷#  吴邪小哥胖子感情太好了[泪]胖子好感动[泪]小哥好感动[泪]无邪好感动[泪]     黑瞎子跟哑女戏份有点多，有点生气[微笑] ​,0,33分钟前,否
6982528939,最爱小卷毛416,585,#朱一龙吴邪# ⚛️ #朱一龙重启之极海听雷# ⚛️ #铁三角大战皮俑# ⚛️ #羡慕女皮佣# 铁三角革命友谊再升华， 竟然在地宫开起了轰趴？ 哈哈哈，和调皮酷一“启”浪起来 ！ 预知更多精彩内容， 请看重启之极海听雷， 重启朱一龙吴邪带你探险！ @朱一龙  http://t.cn/A6yBQmAK ​​​,1,33分钟前,是
